rank,asset,market_id,market_slug,token_id,question,lag_hours,n_observations,n_nonzero_changes,train_correlation,test_correlation,full_correlation,empirical_pvalue,rolling_stability,robustness_score,grade,filter_reason,days_to_resolution_at_end,volume_bucket,liquidity_bucket
169,ETH,2041624,eth-updown-5m-1776845400,38328747178310920999893836581133314578005584951069136796985337035943864658169,"Ethereum Up or Down - April 22, 4:10AM-4:15AM ET",4,12,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.17708333333333334,10k-100k,unknown
170,BTC,1764378,btc-updown-5m-1774808400,90856252799365273842960800021642087848762029657266017906190112268841358648663,"Bitcoin Up or Down - March 29, 2:20PM-2:25PM ET",4,11,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.4340277777777778,10k-100k,unknown
171,BTC,1822871,btc-updown-5m-1775181900,13072320647212050268306313706521107588246035294063445643757829206044192874296,"Bitcoin Up or Down - April 2, 10:05PM-10:10PM ET",4,11,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.2569444444444444,10k-100k,unknown
172,BTC,1820574,btc-updown-5m-1775164500,97899616942439747228306747302961018655413862098988759294880569888212581607884,"Bitcoin Up or Down - April 2, 5:15PM-5:20PM ET",4,10,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.2222222222222222,10k-100k,unknown
173,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",1,10,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.1840277777777778,10k-100k,unknown
174,BTC,1861642,btc-updown-5m-1775399400,76557757478120311021616027808007688388498741432321260730820358512489560168895,"Bitcoin Up or Down - April 5, 10:30AM-10:35AM ET",1,9,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.06597222222222222,10k-100k,unknown
175,BTC,1998810,btc-updown-5m-1776429000,50116175953583947860307080014869644439399671152644579782112295437096927621748,"Bitcoin Up or Down - April 17, 8:30AM-8:35AM ET",1,9,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.1076388888888889,10k-100k,unknown
176,BTC,2031663,btc-updown-5m-1776761100,20624766533044913003314907630201571274787305290305047312399837645415708457236,"Bitcoin Up or Down - April 21, 4:45AM-4:50AM ET",1,9,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.11805555555555555,10k-100k,unknown
177,BTC,1774331,btc-updown-5m-1774866300,84070069951266903779001223967651240644159077238374072337458282738811392653485,"Bitcoin Up or Down - March 30, 6:25AM-6:30AM ET",1,7,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.10416666666666667,10k-100k,unknown
178,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",4,7,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.3923611111111111,10k-100k,unknown
179,BTC,1930931,btc-updown-5m-1775854200,64971851974503024624556950752843316052486106610228129807974652746522120783957,"Bitcoin Up or Down - April 10, 4:50PM-4:55PM ET",1,7,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.16319444444444445,10k-100k,unknown
180,BTC,1861642,btc-updown-5m-1775399400,76557757478120311021616027808007688388498741432321260730820358512489560168895,"Bitcoin Up or Down - April 5, 10:30AM-10:35AM ET",4,6,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.3159722222222222,10k-100k,unknown
181,BTC,1967878,btc-updown-5m-1776161700,95287590458392919359615028946659727184736793112986342942812250830841909338648,"Bitcoin Up or Down - April 14, 6:15AM-6:20AM ET",1,6,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.09722222222222222,10k-100k,unknown
182,BTC,1998810,btc-updown-5m-1776429000,50116175953583947860307080014869644439399671152644579782112295437096927621748,"Bitcoin Up or Down - April 17, 8:30AM-8:35AM ET",4,6,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.3576388888888889,10k-100k,unknown
183,BTC,2031663,btc-updown-5m-1776761100,20624766533044913003314907630201571274787305290305047312399837645415708457236,"Bitcoin Up or Down - April 21, 4:45AM-4:50AM ET",4,6,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.4930555555555556,10k-100k,unknown
184,BTC,2033236,btc-updown-5m-1776776700,1839350119352837032321404335544136096606911418758405009403772029645038497432,"Bitcoin Up or Down - April 21, 9:05AM-9:10AM ET",1,5,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.2152777777777778,10k-100k,unknown
185,BTC,1797082,btc-updown-15m-1774994400,65611300189372268359883816995640612651775381157928304549705959904749555161624,"Bitcoin Up or Down - March 31, 6:00PM-6:15PM ET",1,4,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.3020833333333333,10k-100k,unknown
186,BTC,1774331,btc-updown-5m-1774866300,84070069951266903779001223967651240644159077238374072337458282738811392653485,"Bitcoin Up or Down - March 30, 6:25AM-6:30AM ET",4,4,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.6041666666666666,10k-100k,unknown
187,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",1,4,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.3229166666666667,10k-100k,unknown
188,BTC,1930931,btc-updown-5m-1775854200,64971851974503024624556950752843316052486106610228129807974652746522120783957,"Bitcoin Up or Down - April 10, 4:50PM-4:55PM ET",4,4,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.3298611111111111,10k-100k,unknown
189,BTC,1998470,btc-updown-5m-1776425400,108068267617536766861142070024009775057299245094427540319317937292036585712494,"Bitcoin Up or Down - April 17, 7:30AM-7:35AM ET",1,4,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.14930555555555555,10k-100k,unknown
190,BTC,1856721,btc-updown-15m-1775369700,94000478773748527251307978412257238745656698237739479140910484517456290997260,"Bitcoin Up or Down - April 5, 2:15AM-2:30AM ET",1,3,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.10416666666666667,10k-100k,unknown
191,BTC,2030656,btc-updown-15m-1776748500,40704685979574352870784216201689105907217066814761414948598677249710302507666,"Bitcoin Up or Down - April 21, 1:15AM-1:30AM ET",1,3,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.3541666666666667,10k-100k,unknown
192,BTC,1967878,btc-updown-5m-1776161700,95287590458392919359615028946659727184736793112986342942812250830841909338648,"Bitcoin Up or Down - April 14, 6:15AM-6:20AM ET",4,3,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.5972222222222222,10k-100k,unknown
193,BTC,2014943,btc-updown-5m-1776612300,51130039493243461980792899637975908633960794615677071165975838637861069032334,"Bitcoin Up or Down - April 19, 11:25AM-11:30AM ET",1,3,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.4375,10k-100k,unknown
194,BTC,2033102,btc-updown-5m-1776776100,68780332756459872695516392405845630755865221577142260156455601239519918574848,"Bitcoin Up or Down - April 21, 8:55AM-9:00AM ET",1,3,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.20833333333333334,10k-100k,unknown
195,BTC,1887937,btc-updown-5m-1775540700,108931794260651331879796425968136887097473171674843524920869898177924594048489,"Bitcoin Up or Down - April 7, 1:45AM-1:50AM ET",1,2,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.4930555555555556,10k-100k,unknown
196,BTC,1991340,btc-updown-5m-1776342000,114359572008396273162599885246554426484348653866499332402436335403007959998180,"Bitcoin Up or Down - April 16, 8:20AM-8:25AM ET",1,2,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.6423611111111112,10k-100k,unknown
197,BTC,2019894,btc-updown-5m-1776660600,7717234485343578449153762445080077214125010890133575327930668808991765641711,"Bitcoin Up or Down - April 20, 12:50AM-12:55AM ET",1,2,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.5381944444444444,10k-100k,unknown
198,BTC,2033236,btc-updown-5m-1776776700,1839350119352837032321404335544136096606911418758405009403772029645038497432,"Bitcoin Up or Down - April 21, 9:05AM-9:10AM ET",4,2,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.5902777777777778,10k-100k,unknown
199,BTC,1797082,btc-updown-15m-1774994400,65611300189372268359883816995640612651775381157928304549705959904749555161624,"Bitcoin Up or Down - March 31, 6:00PM-6:15PM ET",4,1,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.8854166666666666,10k-100k,unknown
200,BTC,1971017,btc-updown-15m-1776182400,85856379353849928199926584202343213889871735551019458510529699438070591324319,"Bitcoin Up or Down - April 14, 12:00PM-12:15PM ET",1,1,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.34375,10k-100k,unknown
201,BTC,1883370,btc-updown-5m-1775512200,13545122890454054663973093452024448354645227886618076403732779259916498079157,"Bitcoin Up or Down - April 6, 5:50PM-5:55PM ET",1,1,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.2465277777777778,10k-100k,unknown
202,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",4,1,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.53125,10k-100k,unknown
203,BTC,1998470,btc-updown-5m-1776425400,108068267617536766861142070024009775057299245094427540319317937292036585712494,"Bitcoin Up or Down - April 17, 7:30AM-7:35AM ET",4,1,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,0.3159722222222222,10k-100k,unknown
204,BTC,1767109,btc-updown-15m-1774822500,13734088091109920508748296153204266020019170311543912253511724501898985502196,"Bitcoin Up or Down - March 29, 6:15PM-6:30PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
205,BTC,1773774,btc-updown-15m-1774862100,103407186728358881041895586520326247282254179365838055070220251644719004484191,"Bitcoin Up or Down - March 30, 5:15AM-5:30AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
206,BTC,1788572,btc-updown-15m-1774943100,70386336306053591064901572670098149083024741986290800457524940079061783285886,"Bitcoin Up or Down - March 31, 3:45AM-4:00AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
207,BTC,1797082,btc-updown-15m-1774994400,65611300189372268359883816995640612651775381157928304549705959904749555161624,"Bitcoin Up or Down - March 31, 6:00PM-6:15PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
208,BTC,1812655,btc-updown-15m-1775090700,72061475874222420159890516473736860209868687239449654739186189927541936138758,"Bitcoin Up or Down - April 1, 8:45PM-9:00PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
209,BTC,1856721,btc-updown-15m-1775369700,94000478773748527251307978412257238745656698237739479140910484517456290997260,"Bitcoin Up or Down - April 5, 2:15AM-2:30AM ET",4,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
210,BTC,1856721,btc-updown-15m-1775369700,94000478773748527251307978412257238745656698237739479140910484517456290997260,"Bitcoin Up or Down - April 5, 2:15AM-2:30AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
211,BTC,1887945,btc-updown-15m-1775540700,16961557276914865883353812367965959478026525987133759468714708630998657233733,"Bitcoin Up or Down - April 7, 1:45AM-2:00AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
212,BTC,1918787,btc-updown-15m-1775745900,98526939523670788706516362518896335968959011070983566967917731375922301932759,"Bitcoin Up or Down - April 9, 10:45AM-11:00AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
213,BTC,1971017,btc-updown-15m-1776182400,85856379353849928199926584202343213889871735551019458510529699438070591324319,"Bitcoin Up or Down - April 14, 12:00PM-12:15PM ET",4,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
214,BTC,1971017,btc-updown-15m-1776182400,85856379353849928199926584202343213889871735551019458510529699438070591324319,"Bitcoin Up or Down - April 14, 12:00PM-12:15PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
215,BTC,2030656,btc-updown-15m-1776748500,40704685979574352870784216201689105907217066814761414948598677249710302507666,"Bitcoin Up or Down - April 21, 1:15AM-1:30AM ET",4,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
216,BTC,2030656,btc-updown-15m-1776748500,40704685979574352870784216201689105907217066814761414948598677249710302507666,"Bitcoin Up or Down - April 21, 1:15AM-1:30AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
217,BTC,2052691,btc-updown-15m-1776952800,51694788479468158169664500118259336038053359890918771121580421126680980037164,"Bitcoin Up or Down - April 23, 10:00AM-10:15AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
218,BTC,2069166,btc-updown-15m-1777132800,65244762073750236516161362318362881856456784328043762117285211279363068231679,"Bitcoin Up or Down - April 25, 12:00PM-12:15PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
219,BTC,2083722,btc-updown-15m-1777271400,114745559876334374381493753876847836713172541829271680284066342831910273893773,"Bitcoin Up or Down - April 27, 2:30AM-2:45AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
220,BTC,1764378,btc-updown-5m-1774808400,90856252799365273842960800021642087848762029657266017906190112268841358648663,"Bitcoin Up or Down - March 29, 2:20PM-2:25PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
221,BTC,1765600,btc-updown-5m-1774815000,17574681085863998596045048551160769091717756293317102431511107137990536003739,"Bitcoin Up or Down - March 29, 4:10PM-4:15PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
222,BTC,1773180,btc-updown-5m-1774858800,27447718362414934066594604009165057600587117359409496188839837767218855278210,"Bitcoin Up or Down - March 30, 4:20AM-4:25AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
223,BTC,1774331,btc-updown-5m-1774866300,84070069951266903779001223967651240644159077238374072337458282738811392653485,"Bitcoin Up or Down - March 30, 6:25AM-6:30AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
224,BTC,1817112,btc-updown-5m-1775143800,103215022778706138443843655408624294488288916324664053627274461783148934728655,"Bitcoin Up or Down - April 2, 11:30AM-11:35AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
225,BTC,1820574,btc-updown-5m-1775164500,97899616942439747228306747302961018655413862098988759294880569888212581607884,"Bitcoin Up or Down - April 2, 5:15PM-5:20PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
226,BTC,1822871,btc-updown-5m-1775181900,13072320647212050268306313706521107588246035294063445643757829206044192874296,"Bitcoin Up or Down - April 2, 10:05PM-10:10PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
227,BTC,1827758,btc-updown-5m-1775211300,62449307466362018368732324400164818672964904657476474057930701784311260089964,"Bitcoin Up or Down - April 3, 6:15AM-6:20AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
228,BTC,1861642,btc-updown-5m-1775399400,76557757478120311021616027808007688388498741432321260730820358512489560168895,"Bitcoin Up or Down - April 5, 10:30AM-10:35AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
229,BTC,1883370,btc-updown-5m-1775512200,13545122890454054663973093452024448354645227886618076403732779259916498079157,"Bitcoin Up or Down - April 6, 5:50PM-5:55PM ET",4,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
230,BTC,1883370,btc-updown-5m-1775512200,13545122890454054663973093452024448354645227886618076403732779259916498079157,"Bitcoin Up or Down - April 6, 5:50PM-5:55PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
231,BTC,1887591,btc-updown-5m-1775538600,6961382585715663565981790420362426348140666071773346471008950111324037227760,"Bitcoin Up or Down - April 7, 1:10AM-1:15AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
232,BTC,1887937,btc-updown-5m-1775540700,108931794260651331879796425968136887097473171674843524920869898177924594048489,"Bitcoin Up or Down - April 7, 1:45AM-1:50AM ET",4,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
233,BTC,1887937,btc-updown-5m-1775540700,108931794260651331879796425968136887097473171674843524920869898177924594048489,"Bitcoin Up or Down - April 7, 1:45AM-1:50AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
234,BTC,1897472,btc-updown-5m-1775600400,22599370910269115424149153877580251125336650413213583609364095382582159388478,"Bitcoin Up or Down - April 7, 6:20PM-6:25PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
235,BTC,1900649,btc-updown-5m-1775616000,19664277310092080427560100864321041701614868906525161652201535032296275517903,"Bitcoin Up or Down - April 7, 10:40PM-10:45PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
236,BTC,1913245,btc-updown-5m-1775692200,106529058202861519545346098090501042364633253449074113934844807681456464528636,"Bitcoin Up or Down - April 8, 7:50PM-7:55PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
237,BTC,1922953,btc-updown-5m-1775776800,87969112884343305190289191235211456779265131948021352640227414286284516015629,"Bitcoin Up or Down - April 9, 7:20PM-7:25PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
238,BTC,1923072,btc-updown-5m-1775778000,57851288819914919360707403210474219073096406982345094080590849850647043110982,"Bitcoin Up or Down - April 9, 7:40PM-7:45PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
239,BTC,1930931,btc-updown-5m-1775854200,64971851974503024624556950752843316052486106610228129807974652746522120783957,"Bitcoin Up or Down - April 10, 4:50PM-4:55PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
240,BTC,1967878,btc-updown-5m-1776161700,95287590458392919359615028946659727184736793112986342942812250830841909338648,"Bitcoin Up or Down - April 14, 6:15AM-6:20AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
241,BTC,1975268,btc-updown-5m-1776207300,93825285223954394797520027794977958252865878517067594542669921753758366214360,"Bitcoin Up or Down - April 14, 6:55PM-7:00PM ET",1,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
242,BTC,1975268,btc-updown-5m-1776207300,93825285223954394797520027794977958252865878517067594542669921753758366214360,"Bitcoin Up or Down - April 14, 6:55PM-7:00PM ET",4,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
243,BTC,1975268,btc-updown-5m-1776207300,93825285223954394797520027794977958252865878517067594542669921753758366214360,"Bitcoin Up or Down - April 14, 6:55PM-7:00PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
244,BTC,1991340,btc-updown-5m-1776342000,114359572008396273162599885246554426484348653866499332402436335403007959998180,"Bitcoin Up or Down - April 16, 8:20AM-8:25AM ET",4,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
245,BTC,1991340,btc-updown-5m-1776342000,114359572008396273162599885246554426484348653866499332402436335403007959998180,"Bitcoin Up or Down - April 16, 8:20AM-8:25AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
246,BTC,1998470,btc-updown-5m-1776425400,108068267617536766861142070024009775057299245094427540319317937292036585712494,"Bitcoin Up or Down - April 17, 7:30AM-7:35AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
247,BTC,1998810,btc-updown-5m-1776429000,50116175953583947860307080014869644439399671152644579782112295437096927621748,"Bitcoin Up or Down - April 17, 8:30AM-8:35AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
248,BTC,2002521,btc-updown-5m-1776467100,77478762726615793941515224154212059332636196447323091230789935647683899391647,"Bitcoin Up or Down - April 17, 7:05PM-7:10PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
249,BTC,2014943,btc-updown-5m-1776612300,51130039493243461980792899637975908633960794615677071165975838637861069032334,"Bitcoin Up or Down - April 19, 11:25AM-11:30AM ET",4,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
250,BTC,2014943,btc-updown-5m-1776612300,51130039493243461980792899637975908633960794615677071165975838637861069032334,"Bitcoin Up or Down - April 19, 11:25AM-11:30AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
251,BTC,2019894,btc-updown-5m-1776660600,7717234485343578449153762445080077214125010890133575327930668808991765641711,"Bitcoin Up or Down - April 20, 12:50AM-12:55AM ET",4,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
252,BTC,2019894,btc-updown-5m-1776660600,7717234485343578449153762445080077214125010890133575327930668808991765641711,"Bitcoin Up or Down - April 20, 12:50AM-12:55AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
253,BTC,2031663,btc-updown-5m-1776761100,20624766533044913003314907630201571274787305290305047312399837645415708457236,"Bitcoin Up or Down - April 21, 4:45AM-4:50AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
254,BTC,2033102,btc-updown-5m-1776776100,68780332756459872695516392405845630755865221577142260156455601239519918574848,"Bitcoin Up or Down - April 21, 8:55AM-9:00AM ET",4,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
255,BTC,2033102,btc-updown-5m-1776776100,68780332756459872695516392405845630755865221577142260156455601239519918574848,"Bitcoin Up or Down - April 21, 8:55AM-9:00AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
256,BTC,2033236,btc-updown-5m-1776776700,1839350119352837032321404335544136096606911418758405009403772029645038497432,"Bitcoin Up or Down - April 21, 9:05AM-9:10AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
257,BTC,2056631,btc-updown-5m-1777001100,114098843164380392617106259609610594721239428226488170403105687347708108392631,"Bitcoin Up or Down - April 23, 11:25PM-11:30PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
258,BTC,2061847,btc-updown-5m-1777052100,102279224143306672637763924628226222696455310398243341903303781647826915742883,"Bitcoin Up or Down - April 24, 1:35PM-1:40PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
259,BTC,2072904,btc-updown-5m-1777162200,48526543975601377841024726035848939204054125681647437804711064393765280542352,"Bitcoin Up or Down - April 25, 8:10PM-8:15PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
260,BTC,2081390,btc-updown-5m-1777250700,1418762359442452924309032729015018227181435881141722385336665725024606160607,"Bitcoin Up or Down - April 26, 8:45PM-8:50PM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
261,ETH,2041624,eth-updown-5m-1776845400,38328747178310920999893836581133314578005584951069136796985337035943864658169,"Ethereum Up or Down - April 22, 4:10AM-4:15AM ET",24,0,0,,,,1.0,0.0,0.0,REJECTED,insufficient_samples,,10k-100k,unknown
